movieCd,movieNm,showTm,prdtYear,openDt,prdtStatNm,typeNm,nationNm,genreNm,director,actor,showTypeGroupNm,showTypeNm,audits
20165961,슈퍼 프렌즈,82,2016,20160810,개봉,장편,한국,애니메이션,이경호,"변현우, 김지혜, 박조호, 서지연, 남도형, 홍진욱, 김승태, 오인성, 유지현, 이세은",2D,디지털,전체관람가
20165281,마이 리틀 자이언트,117,2015,20160810,개봉,장편,미국,어드벤처,스티븐 스필버그,"마크 라이런스, 레베카 홀, 빌 헤이더, 제메인 클레멘트, 매트 프류어, 라프 스팰, 아담 가들리, 헤이그 수더랜드, 마이클 아담스웨이트","2D, 2D, 3D, 3D","디지털, 디지털 더빙, 3D 디지털, 3D 더빙","전체관람가, 전체관람가"
20150567,스타트렉 비욘드,122,2016,20160817,개봉,장편,미국,액션,저스틴 린,"크리스 파인, 사이먼 페그, 조 샐다나, 재커리 퀸토, 칼 어번, 안톤 옐친, 존 조, 이드리스 엘바, 소피아 부텔라","2D, 3D, 4D, IMAX","디지털, 3D 디지털, 4D, IMAX 3D","12세이상관람가, 12세이상관람가"
20148460,서울역,92,2016,20160817,개봉,장편,한국,애니메이션,연상호,"류승룡, 심은경, 이준, 오윤석, 서호철, 이상희, 연상호, 연상호, 연상호, 연상호, 이건우, 이동하, 최길수, 이상희","2D, 2D","디지털, 디지털 영문자막",15세이상관람가
20163043,갤럭시 히어로즈: 라쳇 앤 클랭크,84,2016,20160817,개봉,장편,미국,애니메이션,케빈 먼로,"폴 지아마티, 존 굿맨, 벨라 손","2D, 2D","디지털, 디지털 더빙",전체관람가
20165981,파워배틀 와치카 미니카 배틀리그: 불꽃의 질주,73,2016,20160817,개봉,장편,한국,애니메이션,이영준,"엄상현, 전태열, 정혜원, 정영웅, 신용우, 배진홍, 남도형, 이민규, 홍소영, 이민규","2D, 2D","디지털, 디지털 더빙",전체관람가
19900204,죽은 시인의 사회,128,1989,19900519,개봉,장편,미국,드라마,피터 위어,"로빈 윌리엄스, 에단 호크, 로버트 숀 레오나드","필름, 2D","필름, 디지털","연소자관람가, 12세이상관람가"
20163217,라이트 아웃,80,2015,20160824,개봉,장편,미국,공포(호러),데이비드 F. 샌드버그,"테레사 팔머, 알리시아 벨라 베일리, 가브리엘 베이트먼, 알렉산더 디퍼시아",2D,디지털,15세이상관람가
20166901,플로렌스,110,2016,20160824,개봉,장편,영국,드라마,스티븐 프리어스,"메릴 스트립, 휴 그랜트",2D,디지털,15세이상관람가
20162404,고스트버스터즈,116,2016,20160825,개봉,장편,미국,액션,폴 페이그,"멜리사 맥카시, 크리스 헴스워스, 크리스틴 위그, 케이트 맥키넌, 레슬리 존스","2D, 3D, 4D, IMAX","디지털, 3D 디지털, 4D, IMAX 3D","12세이상관람가, 12세이상관람가"
20150901,올레,103,2016,20160825,개봉,장편,한국,드라마,채두병,"신하균, 박희순, 오만석, 유다인, 변준석, 장성범, 전배수, 이형섭, 양희선, 이현주",2D,디지털,15세이상관람가
20167261,메카닉: 리크루트,97,2016,20160831,개봉,장편,미국,액션,데니스 간젤,"제이슨 스타뎀, 제시카 알바, 토미 리 존스, 양자경","2D, 4D","디지털, 4D",15세이상관람가
20167563,이퀄스,101,2015,20160831,개봉,장편,미국,드라마,드레이크 도리머스,"니콜라스 홀트, 크리스틴 스튜어트",2D,디지털,15세이상관람가
20168182,머니 몬스터,97,2016,20160831,개봉,장편,미국,스릴러,조디 포스터,"조지 클루니, 줄리아 로버츠, 잭 오코넬",2D,디지털,15세이상관람가
20159648,"고산자, 대동여지도",129,2016,20160907,개봉,장편,한국,사극,강우석,"차승원, 유준상, 김인권, 남지현, 신동미, 남경읍, 태인호, 공형진, 김종수, 김율호, 이형길, 임경욱, 박선용, 박상훈, 박정호, 박진영, 백동현, 송민석, 송원종, 양해길, 양희정, 전수정, 전호근, 정명수, 정봉연, 정진근, 노경섭, 윤성민, 윤준호, 이덕형, 이문형, 이성원, 이수민, 이윤상, 지동주, 지현준, 최은식, 최한기, 한명철, 홍광표, 홍대영, 노남석, 정준용, 김기정, 오희준, 손성찬, 정종열, 곽수정, 김시우, 차청화, 임용순, 박기륭, 박소영, 추연규, 여민구, 이승철","2D, 2D","디지털, 디지털 가치봄",전체관람가
20159646,밀정,139,2016,20160907,개봉,장편,한국,액션,김지운,"송강호, 공유, 한지민, 츠루미 신고, 엄태구, 신성록, 서영주, 정유안, 이수광, 고준, 최유화, 허성태, 김동영, 곽자형, 조영규, 이병헌, 박민우, 이진한, 이진한, 임서영, 임서영, 전수빈, 조권수, 조윤담, 이승진, 하민, 노준표, 김정우, 김태준, 오하늬, 원진아, 전여빈, 주석태, 금새록, 전배수, 옥자연, 홍인, 백인권, 이상희, 최희도, 양도현, 이동진, 이상희","2D, 2D, 4D","디지털, 디지털 가치봄, 4D",15세이상관람가
20162968,거울나라의 앨리스,112,2015,20160907,개봉,장편,미국,어드벤처,제임스 보빈,"조니 뎁, 앤 해서웨이, 미아 와시코브스카, 헬레나 본햄 카터, 사챠 바론 코헨, 알란 릭맨, 마이클 쉰, 앤드류 스캇","2D, 3D, 4D","디지털, 3D 디지털, 4D","12세이상관람가, 12세이상관람가"
20166721,장난감이 살아있다,91,2013,20160907,개봉,장편,아르헨티나,애니메이션,후안 호세 캄파넬라,"니콜라스 홀트, 아리아나 그란데, 케이티 홈즈, 루퍼트 그린트","2D, 2D","디지털, 디지털 더빙",전체관람가
20166541,달빛궁궐,80,2016,20160907,개봉,장편,한국,애니메이션,김현주,"김서영, 이하늬, 권율, 김슬기, 신용우, 이장원, 시영준, 이상범, 이현, 강시현, 문유정, 정주원, 신경선, 이유리",2D,디지털,전체관람가
20165941,로빈슨 크루소,89,2016,20160907,개봉,장편,벨기에,애니메이션,벤 스타센,"마티아스 슈바이그호퍼, 데이비드 하워드, 콜린 메츠거, 라일라 베르진, 조이 카멘, 마리브 헤링턴","2D, 2D","디지털, 디지털 더빙",전체관람가
20163294,매그니피센트 7,132,2016,20160914,개봉,장편,미국,액션,안톤 후쿠아,"덴젤 워싱턴, 크리스 프랫, 이병헌, 에단 호크, 맷 보머, 빈센트 도노프리오, 해일리 베넷, 캠 지갠뎃",2D,디지털,15세이상관람가
20167839,벤허,123,2016,20160914,개봉,장편,미국,어드벤처,티무르 베크맘베토브,"잭 휴스턴, 토비 켑벨, 모건 프리먼, 로드리고 산토로, 할룩 빌기너, 요한 필리프 아스베크, 모이세스 아리아스, 아예렛 주러, 소피아 블랙 디엘리아, 제임스 코스모, 다토 바크하제, 자레스 J. 메즈","2D, 3D, 4D, IMAX","디지털, 3D 디지털, 4D, IMAX 3D","12세이상관람가, 12세이상관람가"
20167154,드림 쏭,89,2016,20160914,개봉,장편,미국,애니메이션,애쉬 브래넌,"J.K. 시몬스, 루크 윌슨, 에디 이자드, 맷 딜런","2D, 2D","디지털, 디지털 더빙",전체관람가
20168721,아이엠스타 뮤직어워드,56,2016,20160914,개봉,장편,일본,애니메이션,와타다 신야,"김새해, 김영은, 정유미, 정혜원, 소연",2D,디지털 더빙,전체관람가
20168401,카페 소사이어티,96,2016,20160914,개봉,장편,미국,멜로/로맨스,우디 앨런,"제시 아이젠버그, 크리스틴 스튜어트, 블레이크 라이블리, 스티브 카렐",2D,디지털,15세이상관람가
20162022,대결,97,2016,20160922,개봉,장편,한국,액션,신동엽,"이주승, 오지호, 이정진, 신정근, 손은서, 전혜인, 이규희, 이세랑, 임효우, 박주혜, 박준범, 이대겸, 조훈휘, 홍민혜, 황진호, 김철구, 주석태, 강신철",2D,디지털,15세이상관람가
20160041,인천상륙작전 : 익스텐디드 에디션(확장판),140,2016,20160913,개봉,장편,한국,전쟁,이재한,"이정재, 이범수, 리암 니슨, 진세연, 정준호, 박철민, 김병옥, 성혁, 김선아, 김영애, 박성웅, 추성훈, 김정철, 곽순우, 홍기준, 윤수혁",2D,디지털,15세이상관람가
20163041,자백,106,2016,20161013,개봉,장편,한국,다큐멘터리,최승호,최승호,2D,디지털,15세이상관람가
20169122,아이 엠 어 히어로,126,2016,20160921,개봉,장편,일본,액션,사토 신스케,"오오이즈미 요, 아리무라 카스미, 나가사와 마사미","2D, 4D","디지털, 4D",청소년관람불가
20168885,브리짓 존스의 베이비,122,2016,20160928,개봉,장편,미국,코미디,샤론 맥과이어,"르네 젤위거, 콜린 퍼스, 패트릭 뎀시",2D,디지털,15세이상관람가
20153443,아수라,132,2016,20160928,개봉,장편,한국,범죄,김성수,"정우성, 황정민, 주지훈, 김현빈, 곽도원, 정만식, 김원해, 김종수, 김해곤, 윤지혜, 오연아, 윤제문, 김수진, 염동헌, 현봉식, 최병모, 박혁민, 이종성, 장근영, 박지환, 손영진, 양영일, 윤성민, 이가경, 이광기, 이상민, 채성원, 김남조, 노남석, 박갑진, 차래형, 이육헌, 임용순, 유정호, 곽진석, 황재필","2D, 2D, 2D","디지털, 디지털 영문자막, 디지털 가치봄",청소년관람불가
20168891,설리: 허드슨강의 기적,95,2016,20160928,개봉,장편,미국,드라마,클린트 이스트우드,"톰 행크스, 아론 에크하트, 로라 린니","2D, IMAX","디지털, IMAX",12세이상관람가
20167481,맨 인 더 다크,88,2016,20161005,개봉,장편,미국,스릴러,페드 알바레즈,"제인 레비, 딜런 미네트, 스티븐 랭, 다니엘 조바토","2D, 4D","디지털, 4D",청소년관람불가
20163184,뉴 스텝업: 어반댄스,96,2015,20160922,개봉,장편,뉴질랜드,액션,타미 데이비스,"티아 마이피, 케링튼 페인, 스탠 워커",2D,디지털,15세이상관람가
20153444,럭키,112,2015,20161013,개봉,장편,한국,코미디,이계벽,"유해진, 이준, 조윤희, 임지연, 전혜빈, 이동휘, 고준, 차엽, 이성욱, 정희태, 김민상, 정용식, 박선용, 박은미, 정소리, 최시형, 홍의권, 김기정, 김현숙, 김시우, 신정섭, 최원, 이승철","2D, 2D","디지털, 디지털 가치봄",15세이상관람가
20164501,미스 페레그린과 이상한 아이들의 집,126,2016,20160928,개봉,장편,미국,미스터리,팀 버튼,"에바 그린, 사무엘 L. 잭슨, 에이사 버터필드, 앨리슨 제니, 킴 디킨스, 주디 덴치, 크리스 오다우드","2D, 3D, 4D","디지털, 3D 디지털, 4D","12세이상관람가, 12세이상관람가"
20160143,피터와 드래곤,102,2016,20160928,개봉,장편,미국,어드벤처,데이빗 로워리,"브라이스 달라스 하워드, 오크스 페글리, 웨스 벤틀리, 칼 어번, 로버트 레드포드, 크레이그 홀, 이시아 휘틀록 주니어","2D, 2D, 3D, 3D, 4D, 4D","디지털, 디지털 더빙, 3D 디지털, 3D 더빙, 4D 더빙, 4D","전체관람가, 전체관람가"
20167041,킹 오브 프리즘 (바이 프리티 리듬),60,2016,20160811,개봉,장편,일본,애니메이션,히시다 마사카즈,우치다 유우마,"2D, 2D, 4D","디지털, 디지털 더빙, 4D",12세이상관람가
20164094,립반윙클의 신부,119,2016,20160928,개봉,장편,일본,드라마,이와이 슌지,"쿠로키 하루, 아야노 고",2D,디지털,15세이상관람가
20160761,돈 맛,89,2016,20160929,개봉,장편,한국,멜로/로맨스,홍수동,"이은미, 장현우",2D,디지털,청소년관람불가
20168361,바다 탐험대 옥토넛 시즌4: 늪지탐험선K,57,2016,20160928,개봉,장편,영국,애니메이션,다라 오코넬,,"2D, 2D","디지털, 디지털 더빙",전체관람가
20169764,백설공주 : 사라진 아빠를 찾아서,75,2015,20160929,개봉,장편,중국,애니메이션,벤 차오,"이제인, 사문영, 박상훈","2D, 2D","디지털, 디지털 더빙",전체관람가
20168822,디시에르토,89,2015,20161005,개봉,장편,멕시코,드라마,조나스 쿠아론,"가엘 가르시아 베르날, 제프리 딘 모건, 디에고 카타노, 마르코 페레즈",2D,디지털,15세이상관람가
20161589,죽여주는 여자,110,2016,20161006,개봉,장편,한국,드라마,이재용,"윤여정, 전무송, 윤계상, 예수정, 서현우, 김한나, 박성진, 윤효진, 김혜윤, 임용순, 박윤호","2D, 3D","디지털, 3D 디지털","청소년관람불가, 청소년관람불가"
20167867,그물,113,2016,20161006,개봉,장편,한국,드라마,김기덕,"류승범, 이원근, 박지일, 김영민, 최귀화, 안지혜, 이나라, 김동영, 양현민, 박준형, 정지은, 이상현, 이승현, 김순모, 이도영, 오륭, 김수안, 안민영, 황건, 이형구",2D,디지털,15세이상관람가
20168501,바스티유 데이,91,2016,20161013,개봉,장편,미국,액션,제임스 왓킨스,"이드리스 엘바, 리처드 매든, 샬롯 르 본, 호세 가르시아, 켈리 라일리",2D,디지털,15세이상관람가
20156007,인페르노,121,2016,20161019,개봉,장편,미국,미스터리,론 하워드,"톰 행크스, 펠리시티 존스, 벤 포스터, 이르판 칸, 오마 사이, 시드 바벳 크누센, 안나 울라루","2D, 4D, IMAX","디지털, 4D, IMAX",15세이상관람가
20160203,어카운턴트,127,2016,20161013,개봉,장편,미국,액션,게빈 오코너,"벤 애플렉, 안나 켄드릭, J.K. 시몬스, 존 번탈",2D,디지털,15세이상관람가
20160261,극장판 프리파라 모두 모여라! 프리즘☆투어즈,88,2016,20161013,개봉,장편,한국,애니메이션,히시다 마사카즈,,2D,디지털,전체관람가
20169028,토마스와 친구들: 용감한 기관차와 괴물소동,60,2016,20161013,개봉,장편,영국,애니메이션,롭 실베스트리,,"2D, 2D","디지털, 디지털 더빙",전체관람가
20040734,노트북,123,2004,20041126,개봉,장편,미국,멜로/로맨스,닉 카사베츠,"레이첼 맥아담스, 라이언 고슬링","필름, 2D","필름, 디지털","15세관람가, 15세이상관람가"
20151022,걷기왕,92,2016,20161020,개봉,장편,한국,드라마,백승화,"심은경, 박주희, 김새벽, 허정도, 윤지원, 안승균, 김광규, 김정영, 안재홍, 이재진, 조하민, 이준용, 박민준, 장현진, 방범석, 정규환, 오은비, 조주형, 이규진, 이수아, 최봉석, 황수진, 김신동, 이주영, 이나영, 최원, 이동혁","2D, 2D","디지털, 디지털 가치봄",12세이상관람가
20161201,키즈모노가타리 II : 열혈편,68,2016,20161020,개봉,장편,일본,애니메이션,신보 아키유키,"카미야 히로시, 사카모토 마아야, 호리에 유이, 사쿠라이 타카히로",2D,디지털,15세이상관람가
20111009,해리포터와 죽음의 성물2,131,2011,20110713,개봉,장편,미국,판타지,데이빗 예이츠,"다니엘 래드클리프, 엠마 왓슨, 루퍼트 그린트","필름, 필름, 2D, 2D, 3D, 3D, 4D, IMAX","필름, 더빙, 디지털, 디지털 더빙, 3D 디지털, 3D 더빙, 4D, IMAX 3D","전체관람가, 전체관람가"
20169986,미스터 캣,86,2016,20161019,개봉,장편,프랑스,코미디,배리 소넨필드,"케빈 스페이시, 제니퍼 가너, 크리스토퍼 월켄, 말리나 와이즈먼",2D,디지털,전체관람가
20162545,"무현, 두 도시 이야기",95,2016,20161026,개봉,장편,한국,다큐멘터리,전인환,"김원명, 노무현",2D,디지털,15세이상관람가
20163181,닥터 스트레인지,114,2015,20161026,개봉,장편,미국,액션,스콧 데릭슨,"베네딕트 컴버배치, 레이첼 맥아담스, 틸다 스윈튼, 매즈 미켈슨, 치웨텔 에지오포, 자라 피티안, 스콧 앳킨스, 마이클 스털버그, 베네딕트 웡","2D, 3D, 4D, IMAX","디지털, 3D 디지털, 4D, IMAX 3D","12세이상관람가, 12세이상관람가"
20160862,선생님의 일기,109,2014,20161102,개봉,장편,태국,멜로/로맨스,니티왓 다라톤,레일라 분야삭,2D,디지털,12세이상관람가
20150564,혼숨,88,2016,20161026,개봉,장편,한국,공포(호러),이두환,"류덕환, 조복래, 이수빈, 박형서, 조동혁, 이규섭, 조혜원, 정순원, 박윤호, 정성일","2D, 2D","디지털, 디지털 영문자막",15세이상관람가
19990303,파이트 클럽,139,1999,19991113,개봉,장편,미국,액션,데이빗 핀처,"브래드 피트, 에드워드 노튼, 헬레나 본햄 카터","필름, 2D","필름, 디지털","18세관람가, 청소년관람불가"
20160781,쿠보와 전설의 악기,102,2016,20161026,개봉,장편,미국,애니메이션,트래비스 나이트,"샤를리즈 테론, 랄프 파인즈, 루니 마라, 매튜 매커너히, 조지 타케이, 캐리-히로유키 타가와, 브렌다 바카로","2D, 2D","디지털, 디지털 더빙",전체관람가
19950327,세븐,126,1995,19951111,개봉,장편,미국,범죄,데이빗 핀처,"브래드 피트, 모건 프리먼, 기네스 팰트로우","필름, 2D","필름, 디지털","연소자관람불가, 청소년관람불가"
20163521,스플릿,121,2016,20161109,개봉,장편,한국,드라마,최국희,"유지태, 이정현, 이다윗, 정성화, 조선묵, 김지은, 김태훈, 신민수, 윤수현, 이정주, 이지수, 조수정, 최승, 정종열","2D, 2D","디지털, 디지털 가치봄",15세이상관람가
20154905,가려진 시간,129,2016,20161116,개봉,장편,한국,드라마,엄태화,"강동원, 신은수, 이효제, 김희원, 권해효, 김단율, 정우진, 엄태구, 박종환, 배영한, 김예지, 이영상, 조슬예, 고민우, 오희준, 김정영, 안지호, 박지후, 윤금선아, 김준배, 박성연, 강덕중, 김비비, 백승진, 김희상, 김동현, 황정남","2D, 2D","디지털, 디지털 가치봄",12세이상관람가
20161527,로스트 인 더스트,101,2016,20161103,개봉,장편,미국,범죄,데이빗 맥킨지,"크리스 파인, 벤 포스터, 제프 브리지스",2D,디지털,15세이상관람가
20161165,무한대를 본 남자,108,2015,20161103,개봉,장편,영국,드라마,맷 브라운,"데브 파텔, 제레미 아이언스, 토비 존스, 스티븐 프라이, 제레미 노담, 케빈 맥널리, 엔조 실렌티, 리차드 존슨",2D,디지털,12세이상관람가
20161796,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,60,2016,20161103,개봉,장편,일본,액션,나카자와 쇼지로,"김혜성, 안용욱, 이경태, 류점희, 이새아, 김현욱, 심규혁, 이인석, 강시현, 홍진욱, 김서영, 서원석, 유강진, 박요한, 안장혁, 이인성, 곽규미, 한상덕, 황창영, 김민주, 이기성","2D, 2D","디지털, 디지털 더빙",전체관람가
20162609,인어공주 : 새로운 모험의 시작,77,2015,20161103,개봉,장편,중국,애니메이션,아담 추,,"2D, 2D","디지털, 디지털 더빙",전체관람가
20060127,글루미 선데이,114,1999,20001021,개봉,장편,독일,드라마,롤프 슈벨,"스테파노 디오니시, 조아킴 크롤, 에리카 마로잔, 벤 베커","필름, 2D","필름, 디지털",18세관람가
20161843,위자: 저주의 시작,98,2016,20161109,개봉,장편,미국,공포(호러),마이크 플래너건,"엘리자베스 리저, 애너리즈 바쏘, 헨리 토마스",2D,디지털,12세이상관람가
20162147,세상에서 고양이가 사라진다면,102,2015,20161109,개봉,장편,일본,드라마,나가이 아키라,"사토 타케루, 미야자키 아오이, 오쿠다 에이지, 하라다 미에코",2D,디지털,12세이상관람가
20070582,"색, 계",157,2007,20071108,개봉,장편,미국,드라마,이안,"탕웨이, 양조위","필름, 2D","필름, 디지털",청소년관람불가
20162504,감바의 대모험,93,2015,20161110,개봉,장편,일본,애니메이션,카와무라 토모히로,,"2D, 2D","디지털, 디지털 더빙",전체관람가
20169730,당신자신과 당신의 것,86,2016,20161110,개봉,장편,한국,드라마,홍상수,"김주혁, 이유영, 김의성, 권해효, 유준상, 공민정, 백현진","2D, 2D","디지털, 디지털 영문자막",청소년관람불가
20154661,형,109,2016,20161123,개봉,장편,한국,코미디,권수경,"조정석, 도경수, 박신혜, 이연수, 김강현, 권지훈, 김승아, 김진희, 강두, 정지훈, 손산, 권범택","2D, 2D, 2D","디지털, 디지털 영문자막, 디지털 가치봄",12세이상관람가
20162365,신비한 동물사전,132,2016,20161116,개봉,장편,미국,어드벤처,데이빗 예이츠,"에디 레드메인, 콜린 파렐, 캐서린 워터스턴, 앨리슨 수돌, 댄 포글러, 사만다 모튼, 젠 머레이","2D, 2D, 3D, 3D, 4D, IMAX, IMAX","디지털, 디지털 더빙, 3D 디지털, 3D 더빙, 4D, IMAX, IMAX 3D","12세이상관람가, 12세이상관람가"
20164169,드래곤 네스트: 평화 기사단 VS 블랙 드래곤,87,2014,20161117,개봉,장편,중국,애니메이션,송유평,블라이스 오파스,"2D, 2D, 3D","디지털, 디지털 더빙, 3D 디지털","전체관람가, 전체관람가"
20162629,하이큐!! 끝과 시작,88,2015,20161116,개봉,장편,일본,애니메이션,미츠나카 스스무,"히노 사토시, 이리노 미유","2D, 2D","디지털, 디지털 더빙","12세이상관람가, 12세이상관람가"
20162928,카페 6,102,2016,20161116,개봉,장편,대만,멜로/로맨스,오자운,"동자건, 안탁령, 임백굉, 오양니니",2D,디지털,12세이상관람가
20161603,순종,88,2016,20161117,개봉,장편,한국,다큐멘터리,김동민,"최강희, 최수종, 김은혜, 김영화",2D,디지털,전체관람가
20159286,연애담,98,2016,20161117,개봉,장편,한국,멜로/로맨스,이현주,"이상희, 류아벨, 김종수, 박근록, 임성미, 유우람, 이성용, 이성용, 이지수, 장병기, 차승호, 정아미, 김기범, 한사명","2D, 2D","디지털, 디지털 영문자막",청소년관람불가
20160472,두 남자,91,2016,20161130,개봉,장편,한국,범죄,이성태,"마동석, 최민호, 이유진, 김기현, 김형주, 양희정, 박호산, 박성일, 서호철, 서리나, 현봉식, 한수현",2D,디지털,청소년관람불가
20161162,블레어 위치,89,2016,20161123,개봉,장편,미국,공포(호러),아담 윈가드,,2D,디지털,15세이상관람가
20163824,미스 사이공 : 25주년 특별 공연,175,2016,20161124,개봉,장편,미국,공연,브렛 설리반,"알리스태어 브래머, 에바 노블자다, 홍광호, 존 존 브라이언스",2D,디지털,15세이상관람가
20162787,테일 오브 테일즈,133,2015,20161124,개봉,장편,이탈리아,판타지,마테오 가로네,"셀마 헤이엑, 뱅상 카셀, 스테이시 마틴, 토비 존스, 존 C. 라일리",2D,디지털,청소년관람불가
20153741,미씽: 사라진 여자,99,2015,20161130,개봉,장편,한국,미스터리,이언희,"엄지원, 공효진, 서하늬, 고준, 김선영, 이성욱, 박해준, 강태수, 김광호, 김석태, 김용철, 김해일, 서인덕, 안재만, 홍성덕, 박명신, 우기홍, 주민하, 김영미, 최유송, 주부진, 권범택, 김형근","2D, 2D","디지털, 디지털 가치봄",15세이상관람가
20163903,리틀메딕: 몸속탐험대,78,2014,20161124,개봉,장편,독일,애니메이션,피터 클라릿지,,2D,디지털 더빙,전체관람가
20144641,판도라,135,2016,20161207,개봉,장편,한국,드라마,박정우,"김남길, 김영애, 문정희, 정진영, 이경영, 강신일, 김대명, 유승목, 김주현, 김명민, 박선희, 공정환, 주석태, 송철호, 김영웅, 김태훈, 안대겸, 송영재, 김동우, 김선형, 김승배, 김영준, 김재민, 김정훈, 김태영, 김태현, 김태훈, 박기태, 박준영, 이경재, 최우성, 강민, 지현준, 정종열","2D, 2D, 2D, 4D","디지털, 디지털 영문자막, 디지털 가치봄, 4D",12세이상관람가
20166363,잭 리처: 네버 고 백,118,2016,20161130,개봉,장편,미국,액션,에드워드 즈윅,"톰 크루즈, 코비 스멀더스, 로버트 네퍼, 알디스 호지, 제이슨 더글러스, 다니카 야로쉬, 홀트 맥칼라니",2D,디지털,15세이상관람가
20161605,언더월드: 블러드 워,91,2016,20161130,개봉,장편,미국,액션,안나 포에스터,"케이트 베킨세일, 테오 제임스, 찰스 댄스, 알리시아 벨라 베일리","2D, 4D","디지털, 4D",15세이상관람가
20167628,캡틴 판타스틱,119,2016,20161130,개봉,장편,미국,드라마,매트 로스,"비고 모텐슨, 조지 맥케이, 애너리즈 바쏘",2D,디지털,15세이상관람가
20162207,도성풍운 3,113,2016,20161130,개봉,장편,홍콩,코미디,왕정,"주윤발, 유덕화",2D,디지털,15세이상관람가
20166462,신밧드 더 무비,113,2016,20161201,개봉,장편,일본,애니메이션,미야시타 신페이,,"2D, 2D","디지털, 디지털 더빙",전체관람가
20152371,"당신, 거기 있어줄래요",110,2016,20161214,개봉,장편,한국,판타지,홍지영,"김윤석, 변요한, 채서진, 김상호, 안세하, 박혜수, 김호정, 김효진, 김성령, 정인기, 김지영, 장광, 김선아, 김광규, 박길수, 박희본, 한한나, 이유미, 윤진영, 전준영, 배유리, 김승희, 임채영, 윤승훈","2D, 2D","디지털, 디지털 가치봄",12세이상관람가
20167904,라라랜드,127,2016,20161207,개봉,장편,미국,드라마,데이미언 셔젤,"엠마 스톤, 라이언 고슬링, 핀 위트록, J.K. 시몬스, 로즈마리 드윗","2D, IMAX, DOLBYCINEMA","디지털, IMAX, DOLBYCINEMA",12세이상관람가
20157064,커튼콜,94,2016,20161208,개봉,장편,한국,코미디,류훈,"장현성, 박철민, 전무송, 유지수, 이이경, 채서진, 장혁진, 서호철, 고보결, 신문성, 정인겸, 김명성, 박선주, 방한솔, 최승호, 김태준, 유수빈, 김태윤",2D,디지털,15세이상관람가
20163884,아기배달부 스토크,86,2016,20161207,개봉,장편,미국,애니메이션,니콜라스 스톨러,"앤디 샘버그, 켈시 그래머, 제니퍼 애니스턴, 티 버렐","2D, 2D, 3D, 3D","디지털, 디지털 더빙, 3D 디지털, 3D 더빙","전체관람가, 전체관람가"
20162382,원피스 필름 골드,120,2016,20161208,개봉,장편,일본,애니메이션,미야모토 히로아키,"타나카 마유미, 나카이 카즈야, 오카무라 아케미, 야마구치 캇페이, 히라타 히로아키, 오오타니 이쿠에, 야마구치 유리코, 야오 카즈키","2D, 2D, 4D","디지털, 디지털 더빙, 4D",12세이상관람가
20155223,목숨 건 연애,103,2016,20161214,개봉,장편,한국,멜로/로맨스,송민규,"하지원, 천정명, 진백림, 윤소희, 오정세, 송민정, 조병규, 정다원, 정다원, 이동욱, 이병희, 이상미, 지동주, 최주형, 홍주만, 권지훈, 김용학, 김유이","2D, 2D","디지털, 디지털 가치봄",15세이상관람가
20161763,"나, 다니엘 블레이크",100,2016,20161208,개봉,장편,영국,드라마,켄 로치,"데이브 존스, 데이브 터너","2D, 2D","디지털, 디지털 가치봄",12세이상관람가
20163856,호비와 동화나라 대모험,60,2016,20161208,개봉,장편,일본,애니메이션,히라바야시 이사무,,2D,디지털 더빙,전체관람가
20161725,마스터,142,2016,20161221,개봉,장편,한국,액션,조의석,"이병헌, 강동원, 김우빈, 엄지원, 오달수, 박해수, 진경, 김정우, 우도환, 배정남, 조현철, 정원중, 주석태, 장한별, 이승용, 김대현, 홍성덕, 송영학, 이도국, 김태훈, 강지혜","2D, 2D","디지털, 디지털 가치봄",15세이상관람가
20162025,씽,107,2016,20161221,개봉,장편,미국,애니메이션,가스 제닝스,"매튜 매커너히, 리즈 위더스푼, 스칼렛 요한슨, 태런 에저튼, 세스 맥팔레인","2D, 2D, 3D, 3D","디지털, 디지털 더빙, 3D 디지털, 3D 더빙","전체관람가, 전체관람가"
20164388,스노우타임,71,2015,20161215,개봉,장편,캐나다,애니메이션,장 프랑소아 풀리오,,2D,디지털 더빙,전체관람가
20150966,사랑하기 때문에,110,2016,20170104,개봉,장편,한국,코미디,주지홍,"차태현, 김유정, 서현진, 박근형, 선우용녀, 성동일, 배성우, 임주환, 김윤혜, 오나라, 김사희, 장도윤, 김강훈, 조달환, 박예진, 이창희, 박지수, 박지윤, 박지윤, 정보연, 이재우, 김정우, 박미현, 김선일, 옥자연, 고유","2D, 2D","디지털, 디지털 가치봄",12세이상관람가
20165285,극장판 도라에몽: 신 진구의 버스 오브 재팬,103,2016,20161221,개봉,장편,일본,애니메이션,야쿠와 신노스케,"채민지, 김정아, 최낙윤, 이현주, 조현정, 곽규미, 김현욱, 김민정",2D,디지털 더빙,전체관람가
20154342,뚜르: 내 생애 최고의 49일,96,2016,20170201,개봉,장편,한국,다큐멘터리,전일우,"이윤혁, 전일우, 이다윗, 이윤혁, 이정훈, 김민정, 김지영",2D,디지털,12세이상관람가
20162183,포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,94,2016,20161222,개봉,장편,일본,애니메이션,유야마 쿠니히코,,2D,디지털 더빙,전체관람가
